"020067083","(OCoLC)00017320","{'440': {'ind2': '0', 'subfields': [{'a': 'Technical papers (National Industrial Conference Board),'}, {'v': 'no. 19'}, {'5': 'FPeU'}], 'ind1': ' '}}"
"020002964","(OCoLC)00000940","{'440': {'ind2': '0', 'subfields': [{'a': 'Louisiana State University studies.'}, {'p': 'Social science series,'}, {'v': 'no. 13'}, {'5': 'FTS'}, {'5': 'FU'}], 'ind1': ' '}}"
"020208820","(OCoLC)00068424","{'440': {'ind2': '4', 'subfields': [{'a': 'Die Grundlehren der mathematischen Wissenschaften in Einzeldarstellungen mit besonderer Berücksichtigung der Anwendungsgebiete ;'}, {'v': 'Bd. 157'}, {'5': 'FMFIU'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020125320","(OCoLC)00476095","{'440': {'ind2': '0', 'subfields': [{'a': 'Overseas Development Council studies ;'}, {'v': '1'}, {'5': 'FOFT'}, {'5': 'FPeU'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020102364","(OCoLC)00022007","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin bibliography & reference series,'}, {'v': '239'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020102364","(OCoLC)00022007","{'440': {'ind2': '0', 'subfields': [{'a': 'Selected essays in history, economics, & social science,'}, {'v': '79'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020015058","(OCoLC)00002893","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin research & source works series,'}, {'v': '292'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020003233","(OCoLC)00000977","{'440': {'ind2': '0', 'subfields': [{'a': 'Publications of the Center for Middle Eastern studies,'}, {'v': 'no. 2'}, {'5': 'FPeU'}, {'5': 'FTS'}, {'5': 'FTaSU'}, {'5': 'FU'}], 'ind1': ' '}}"
"020003308","(OCoLC)00000987","{'440': {'ind2': '0', 'subfields': [{'a': ""Twayne's world authors series""}, {'p': 'France;'}, {'v': '#50.'}, {'5': 'FTaFA'}], 'ind1': ' '}}"
"020143720","(OCoLC)00050143","{'440': {'ind2': '2', 'subfields': [{'a': 'A Galaxy book ;'}, {'v': 'GB 127'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020046459","(OCoLC)09389026","{'440': {'ind2': '0', 'subfields': [{'a': 'Tabula Imperii Byzantini ;'}, {'v': 'Bd. 3'}, {'5': 'FTS'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020247049","(OCoLC)00066549","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin research & source works series,'}, {'v': '390'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020247049","(OCoLC)00066549","{'440': {'ind2': '0', 'subfields': [{'a': 'Selected essays in history, economics & social science,'}, {'v': '96'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020293145","(OCoLC)00066560","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin bibliography & reference series,'}, {'v': '291'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020257635","(OCoLC)00069321","{'440': {'ind2': '0', 'subfields': [{'a': 'Selected essays in history, economics, & social science,'}, {'v': '104'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020227242","(OCoLC)07013390","{'440': {'ind2': '0', 'subfields': [{'a': ""Everyman's library""}, {'5': 'FFmFGC'}], 'ind1': ' '}}"
"020209349","(OCoLC)00054787","{'440': {'ind2': '0', 'subfields': [{'a': 'Managing the financial function,'}, {'v': 'no. 5'}, {'5': 'FU'}], 'ind1': ' '}}"
"020007826","(OCoLC)24232988","{'440': {'ind2': '0', 'subfields': [{'a': 'Proceedings of the Academy of Political Science ;'}, {'v': 'v. 38, no. 2'}, {'5': 'FSsNC'}, {'5': 'FOFT'}, {'5': 'FMFIU'}], 'ind1': ' '}}"
"020247971","(OCoLC)00066589","{'440': {'ind2': '0', 'subfields': [{'a': 'Labour mobility,'}, {'v': '6'}, {'5': 'FTS'}, {'5': 'FU'}], 'ind1': ' '}}"
"020257562","(OCoLC)00701599","{'440': {'ind2': '2', 'subfields': [{'a': 'A Harvest book ;'}, {'v': 'HB 273'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020074517","(OCoLC)10896441","{'440': {'ind2': '0', 'subfields': [{'a': 'DHHS publication ;'}, {'v': '0004'}, {'5': 'FOFT'}, {'5': 'FMFIU'}, {'5': 'FU'}], 'ind1': ' '}}"
"020066186","(OCoLC)00050265","{'440': {'ind2': '0', 'subfields': [{'a': 'Hoover Institution Publication ,'}, {'v': '127'}, {'5': 'FPeU'}], 'ind1': ' '}}"
"020304435","(OCoLC)00096602","{'440': {'ind2': '0', 'subfields': [{'a': 'Monographs of the Society for Research in Child Development ;'}, {'v': 'v. 35, no. 3, serial no. 136.'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020173297","(OCoLC)03507301","{'440': {'ind2': '0', 'subfields': [{'a': 'Bollingen series'}, {'5': 'FMFIU'}, {'5': 'FU'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020173297","(OCoLC)03507301","{'440': {'ind2': '0', 'subfields': [{'a': 'Princeton/Bollingen paperbacks ;'}, {'v': '380'}, {'5': 'FU'}], 'ind1': ' '}}"
"020004059","(OCoLC)00001126","{'440': {'ind2': '0', 'subfields': [{'a': 'American lecture series ;'}, {'v': 'publication no. 728'}, {'5': 'FOFT'}, {'5': 'FMFIU'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020254566","(OCoLC)00083059","{'440': {'ind2': '0', 'subfields': [{'a': 'Lecture notes in mathematics (Springer-Verlag)'}, {'v': 'no. 121'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020004448","(OCoLC)00001153","{'440': {'ind2': '0', 'subfields': [{'a': 'Monuments of Western thought ;'}, {'v': 'v 1'}, {'5': 'FSsNC'}], 'ind1': ' '}}"
"020283453","(OCoLC)31179940","{'440': {'ind2': '0', 'subfields': [{'a': 'Water resources investigations report ;'}, {'v': '94-4067'}, {'5': 'FTS'}, {'5': 'FBoU'}, {'5': 'FMFIU'}, {'5': 'FFmFGC'}, {'5': 'FTaFA'}, {'5': 'FU'}], 'ind1': ' '}}"
"020176281","(OCoLC)00497050","{'440': {'ind2': '0', 'subfields': [{'a': 'Yale University publications in Anthropology ;'}, {'v': 'no.21'}, {'5': 'FTS'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020255399","(OCoLC)03294406","{'440': {'ind2': '0', 'subfields': [{'a': 'Nursing skillbook series'}, {'5': 'FMFIU'}], 'ind1': ' '}}"
"020202877","(OCoLC)00066776","{'440': {'ind2': '0', 'subfields': [{'a': 'Monographs of the Society for Research in Child Development ;'}, {'v': 'v. 34, no. 5, serial no. 129.'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020087427","(OCoLC)18402171","{'440': {'ind2': '0', 'subfields': [{'a': 'Collecion historia y pensamiento ;'}, {'v': '3'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020049176","(OCoLC)13157636","{'440': {'ind2': '0', 'subfields': [{'a': 'Garland reference library of the humanities ;'}, {'v': 'vol. 425'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020072899","(OCoLC)27067658","{'440': {'ind2': '0', 'subfields': [{'a': 'Sage focus editions ;'}, {'v': 'vol. 156'}, {'5': 'FPeU'}], 'ind1': ' '}}"
"020005572","(OCoLC)00001364","{'440': {'ind2': '0', 'subfields': [{'a': ""Twayne's United States authors series,""}, {'v': 'TUSAS 134'}, {'5': 'FU'}], 'ind1': ' '}}"
"020010418","(OCoLC)00034149","{'440': {'ind2': '0', 'subfields': [{'a': 'Symposium (British Ecological Society)'}, {'v': 'no. 9'}, {'5': 'FTaFA'}], 'ind1': ' '}}"
"020274280","(OCoLC)46683708","{'440': {'ind2': '0', 'subfields': [{'a': '<Facts on File library of American history>'}, {'5': 'FMFIU'}, {'5': 'FU'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020117740","(OCoLC)11996053","{'440': {'ind2': '0', 'subfields': [{'a': 'Transactions of the American Philosophical Society ;'}, {'v': 'v. 75, pt. 1'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020306985","(OCoLC)00083331","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin research & source works series,'}, {'v': '452'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020306985","(OCoLC)00083331","{'440': {'ind2': '0', 'subfields': [{'a': 'Selected essays in history, economics & social science,'}, {'v': '123'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020139555","(OCoLC)00099747","{'440': {'ind2': '0', 'subfields': [{'a': 'Human constitution series ;'}, {'v': '1'}, {'5': 'FOFT'}], 'ind1': ' '}}"
