"020226018","(OCoLC)00360718","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Problems in American civilization'}, {'5': 'FMFIU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Problems in American civilization [no. 31]'}, {'5': 'FFmFGC'}]}}]"
"020190252","(OCoLC)171049231","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'BSA sociology of religion study group series'}, {'5': 'FTaSU'}, {'5': 'FTaFA'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Theology and religion in interdisciplinary perspective series'}, {'5': 'FTaSU'}, {'5': 'FTaFA'}]}}]"
"020141411","(OCoLC)00049429","830","[{'830': {'ind1': ' ', 'ind2': '0', 'subfields': [{'a': 'Indiana University publications.'}, {'p': 'Social science series,'}, {'v': 'no. 25.'}]}}, {'830': {'ind1': ' ', 'ind2': '0', 'subfields': [{'a': 'Indiana University publications'}, {'p': 'Social science series ;'}, {'v': 'no. 25'}]}}]"
"020238552","(OCoLC)00082198","830","[{'830': {'ind1': ' ', 'ind2': '0', 'subfields': [{'a': 'American scene, comments and commentators.'}]}}]"
"020149279","(OCoLC)46907675","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Manchester medieval sources series'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Manchester medieval sources'}, {'5': 'FU'}, {'5': 'FOFT'}]}}]"
"020248994","(OCoLC)227148062","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Premio Casa de las Américas 2007. Ensayo artístico-literario'}, {'5': 'FU'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Premio Casa de las Américas 2007.'}, {'a': 'Ensayo artístico-literario'}, {'5': 'FMFIU'}]}}]"
"None","(OCoLC)01524002","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Exploration of marine fauna ; XII (XX)'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Exploration of marine fauna / chief editor, B.E. Bykhovskii ;'}, {'v': 'XII (XX)'}]}}]"
"020237523","(OCoLC)00180046","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Akademii︠a︡ nauk SSSR. Matematicheskiĭ institut. Proceedings,'}, {'v': 'no. 85'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Proceedings of the Steklov Institute of Mathematics, no. 85'}, {'5': 'FSsNC'}, {'5': 'FBoU'}, {'5': 'FTS'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Proceedings of the Steklov Institute of Mathematics,'}, {'v': 'no. 85 (1966)'}, {'5': 'FOFT'}]}}]"
"020174733","(OCoLC)00033062","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Its Report.'}, {'v': 'no.86'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Great Britain. Parliament. Papers by command 3795'}, {'5': 'FTaSU'}]}}]"
"020079830","(OCoLC)41872092","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Sifron Yediʻot aḥaronot ;'}, {'v': 'mis. 34'}, {'5': 'FBoU'}]}}, {'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'Sidrat ""Zemanim""'}, {'5': 'FBoU'}]}}]"
"020155468","(OCoLC)02949422","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Miscellaneous paper - U.S. Army Engineer Waterways Experiment Station ;'}, {'v': 'D-76-16'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Miscellaneous paper - U.S. Army Engineer Waterways Experiment Station ; D-76-16'}, {'5': 'FTS'}]}}]"
"020068827","(OCoLC)09194205","490","[{'490': {'ind1': '0', 'ind2': ' ', 'subfields': [{'a': 'A history of the Cedar Keys ;'}, {'v': 'pt.6'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'History of the Cedar Keys to 1900 ;'}, {'v': 'P-6'}, {'5': 'FTS'}]}}]"
"020186148","(OCoLC)40862002","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Review of psychiatry ;'}, {'v': 'v.18, no. 4'}, {'5': 'FOFT'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Review of psychiatry series ;'}, {'v': 'v. 18, no. 4'}, {'5': 'FMFIU'}, {'5': 'FU'}]}}]"
"020000093","(OCoLC)00000311","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bollingen series, 35:10. The A. W. Mellon lectures in the fine arts'}, {'5': 'FTaSU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bollingen series, 35. The A. W. Mellon lectures in the fine arts, 10'}, {'5': 'FSsNC'}, {'5': 'FMFIU'}, {'5': 'FJUNF'}, {'5': 'FPeU'}, {'5': 'FBoU'}, {'5': 'FTaFA'}, {'5': 'FTS'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bollingen series, 35:10'}, {'5': 'FOFT'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Bollingen series, 35. The A. W. Mellon lectures in the fine arts,'}, {'v': '10'}, {'5': 'FFmFGC'}]}}]"
"020308559","(OCoLC)01439115","490","[{'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Its Proceedings series'}, {'5': 'FU'}]}}, {'490': {'ind1': '1', 'ind2': ' ', 'subfields': [{'a': 'Proceedings series'}, {'5': 'FTaSU'}]}}]"
"020000820","(OCoLC)00540998","440","[{'440': {'ind1': ' ', 'ind2': '0', 'subfields': [{'a': 'Burt Franklin bibliography & reference series,'}, {'v': '476'}, {'5': 'FTS'}]}}]"
